"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00016817",40.1457811183703,-1.87510962059752,0.803870215521942,-2.33260243306818,0.019669021129486,0.252427754020633,"MUSNIGT00020568","THNSL1","ENSMPUG00000019309","threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]","threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]",-3.66829489104369,"DOWN"
"MUSNIGG00016855",16.0869218284819,-1.70826729029187,0.696038830340255,-2.45427010078848,0.0141170900822664,0.222963108133181,"MUSNIGT00020622","MLLT10","ENSMPUG00000012035","MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]","MLLT10 histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]",-3.26768131662003,"DOWN"
"MUSNIGG00016903",6.78353217091151,-5.55995131205868,1.91476892320074,-2.90371921368174,0.003687587148065,0.125429537679637,"MUSNIGT00020677","VIM","ENSMPUG00000011602","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]",-47.17502286806,"DOWN"
"MUSNIGG00016934",15.9192116793828,-2.15696237477324,0.902918430246758,-2.38887844407359,0.0168998928571517,0.236416612390909,"MUSNIGT00020715","HSPA14","ENSMPUG00000000926","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]",-4.45974856395502,"DOWN"
"MUSNIGG00017004",10.4381519771588,-1.88789880469279,0.92450014923459,-2.04207517571069,0.0411440748903079,0.325706320804116,"MUSNIGT00020804","EPC1","ENSMPUG00000013065","enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]","enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]",-3.70095810584709,"DOWN"
"MUSNIGG00017102",5.07882227044326,-2.65881256258172,0.994872469648149,-2.67251596933026,0.00752847910847632,0.16874895107663,"MUSNIGT00020928","GJA3","ENSMPUG00000020066","gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]","gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]",-6.31513056769068,"DOWN"
"MUSNIGG00017127",9.02438316567021,-2.1489719125966,0.775609100197517,-2.77068940017509,0.00559377573439896,0.148163528335034,"MUSNIGT00020959","SAP18","NA","NA","Sin3A associated protein 18 [Source:HGNC Symbol;Acc:HGNC:10530]",-4.43511622760459,"DOWN"
"MUSNIGG00017162",31.4490857126573,-2.23162618630216,0.808179547854553,-2.76130000100397,0.00575717657387364,0.148163528335034,"MUSNIGT00020998","SPATA13","NA","NA","spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]",-4.69663079299021,"DOWN"
"MUSNIGG00017162",31.4490857126573,-2.23162618630216,0.808179547854553,-2.76130000100397,0.00575717657387364,0.148163528335034,"MUSNIGT00020998","SPATA13","NA","NA","spermatogenesis associated 13 [Source:NCBI gene (formerly Entrezgene);Acc:221178]",-4.69663079299021,"DOWN"
"MUSNIGG00017245",29.302491769224,-1.73290814243843,0.802885808977972,-2.15834944778052,0.0309006729271724,0.292414150034565,"MUSNIGT00021099","USPL1","ENSMPUG00000004564","ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]","ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]",-3.3239717996605,"DOWN"
"MUSNIGG00017339",42.0432266489588,-1.59902297451043,0.619143239318238,-2.58263818930038,0.00980480872541388,0.18775822693076,"MUSNIGT00021219","TRPC4","ENSMPUG00000015030","transient receptor potential cation channel subfamily C member 4 [Source:NCBI gene;Acc:101675620]","transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]",-3.02938087340331,"DOWN"
"MUSNIGG00017387",4.91040029115834,-1.7043266394606,0.748627545834076,-2.27660156100954,0.0228100295848635,0.267127672332082,"MUSNIGT00021276","ALG11","ENSMPUG00000017999","ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]","ALG11 alpha-1,2-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:32456]",-3.25876798388431,"DOWN"
"MUSNIGG00017512",37.9996875561707,-2.22043750750314,0.839970155789751,-2.64347190456482,0.008206057563064,0.17611069810168,"MUSNIGT00021431","TSC22D1","ENSMPUG00000001669","TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]","TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]",-4.66034741500745,"DOWN"
"MUSNIGG00017613",83.2952791419831,-2.79821459407128,0.81265487931304,-3.44330005922894,0.000574661336509175,0.0552577572110153,"MUSNIGT00021548","PCDH17","ENSMPUG00000000877","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]",-6.95579104483008,"DOWN"
"MUSNIGG00017642",74.1277233542712,-1.90413305033012,0.856263708701814,-2.22376941937314,0.0261639618868271,0.275094761590604,"MUSNIGT00021582","PCDH20","NA","NA","protocadherin 20 [Source:HGNC Symbol;Acc:HGNC:14257]",-3.74283915299074,"DOWN"
"MUSNIGG00017748",37.2627163245529,-3.42105219267124,0.852251980901544,-4.01413228638357,5.96648788507327e-05,0.0223176118640245,"MUSNIGT00021698","BORA","ENSMPUG00000010264","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]","BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]",-10.7112295511432,"DOWN"
"MUSNIGG00017798",3.36981723847815,-2.38884481459291,1.19721895826384,-1.99532825478901,0.0460070902117825,0.34216894004604,"MUSNIGT00021755","CLN5","NA","NA","CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]",-5.23737829648508,"DOWN"
"MUSNIGG00017806",4.47685765487055,-2.11633966142808,1.06112438573966,-1.99443127485273,0.0461049435298912,0.342373198976169,"MUSNIGT00021772","SLAIN1","ENSMPUG00000003320","SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]","SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387]",-4.33592457718785,"DOWN"
"MUSNIGG00018358",42.4786838159861,-3.21055272662965,0.955188954158569,-3.3611702822274,0.000776129603114463,0.0655154969673188,"MUSNIGT00022411","KIAA0947","NA","NA","NA",-9.25705136184155,"DOWN"
"MUSNIGG00018392",2.98515701319712,-4.8878557901607,2.48515372401897,-1.96682231079697,0.0492036995045247,0.351412923045701,"MUSNIGT00022449","RPL14","NA","NA","ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]",-29.6067820955176,"DOWN"
"MUSNIGG00018603",8.16496560967136,-2.87192099268805,0.935161224137523,-3.07104370728882,0.00213311923189993,0.0988142089901071,"MUSNIGT00022683","GOLPH3","ENSMPUG00000015221","golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]","golgi phosphoprotein 3 [Source:HGNC Symbol;Acc:HGNC:15452]",-7.32039244230326,"DOWN"
"MUSNIGG00018615",8.98456095790811,-1.42614405547661,0.725556399773282,-1.96558676337532,0.0493463643435236,0.351412923045701,"MUSNIGT00022697","ZFR","NA","NA","zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]",-2.68727516689909,"DOWN"
"MUSNIGG00018679",6.91279560285532,-5.0966121390686,1.45738788064691,-3.49708695039121,0.000470368494219491,0.0539941578146641,"MUSNIGT00022780","GDNF","ENSMPUG00000014888","glial cell derived neurotrophic factor [Source:NCBI gene;Acc:101676827]","glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]",-34.2163067025943,"DOWN"
"MUSNIGG00018786",33.3217153912558,-3.21293820093267,1.0212199643979,-3.14617644870171,0.00165420175204786,0.0908696572856425,"MUSNIGT00022906","PELO","NA","NA","pelota mRNA surveillance and ribosome rescue factor [Source:HGNC Symbol;Acc:HGNC:8829]",-9.2723704168669,"DOWN"
"MUSNIGG00019049",3.09491831151076,-3.55917158937472,1.38765319604468,-2.56488552004179,0.0103209851536441,0.193082265683689,"MUSNIGT00023226","PANK3","ENSMPUG00000013038","pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]","pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365]",-11.7873833555387,"DOWN"
"MUSNIGG00019159",10.3261396607552,-4.02966609064785,1.212274811919,-3.32405330130467,0.000887192375172917,0.0680130323547764,"MUSNIGT00023363","GPRIN1","NA","NA","G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835]",-16.3324134640754,"DOWN"
"MUSNIGG00019294",7.02087314422962,-2.48832617366249,0.827193327227742,-3.0081555203085,0.00262838594249223,0.112374316011647,"MUSNIGT00023530","SEC24A","ENSMPUG00000010069","SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]","SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]",-5.61126548972923,"DOWN"
"MUSNIGG00019336",18.8377394866206,-2.05751641235318,0.980709126540195,-2.09798844190612,0.035906166394551,0.306368889977271,"MUSNIGT00023577","TRPC7","ENSMPUG00000009931","transient receptor potential cation channel subfamily C member 7 [Source:HGNC Symbol;Acc:HGNC:20754]","transient receptor potential cation channel subfamily C member 7 [Source:HGNC Symbol;Acc:HGNC:20754]",-4.16269083365345,"DOWN"
"MUSNIGG00019409",3.98973389828944,-2.78245646794257,1.19636009596548,-2.3257683680072,0.0200309109840746,0.254444096828311,"MUSNIGT00023673","SLC35A4","ENSMPUG00000019783","solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]","solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]",-6.88022844621132,"DOWN"
"MUSNIGG00019422",37.0054890625187,-2.28590247303411,0.995662326254736,-2.29586116975291,0.02168382057161,0.264469962289833,"MUSNIGT00023687","PCDHA3","ENSMPUG00000008368","protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]","protocadherin alpha 3 [Source:HGNC Symbol;Acc:HGNC:8669]",-4.8766906982305,"DOWN"
"MUSNIGG00019702",11.7095036418184,-2.40610031621115,0.966828935165531,-2.48865153771924,0.0128228577639379,0.215070276426875,"MUSNIGT00024020","MARVELD2","ENSMPUG00000014520","MARVEL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26401]","MARVEL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26401]",-5.30039661260982,"DOWN"
"MUSNIGG00019850",218.841974386558,-1.52135444279537,0.685886392108347,-2.21808518188978,0.0265490249701333,0.275094761590604,"MUSNIGT00024196","VCAN","ENSMPUG00000008080","versican [Source:HGNC Symbol;Acc:HGNC:2464]","versican [Source:HGNC Symbol;Acc:HGNC:2464]",-2.87060423557577,"DOWN"
"MUSNIGG00019992",4.53380296590782,-2.97982543406637,1.3319435692146,-2.23720096176707,0.0252732085377613,0.275094761590604,"MUSNIGT00024367","ERAP1","ENSMPUG00000004396","endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]","endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]",-7.88890702135377,"DOWN"
"MUSNIGG00019995",13.6158330766063,-3.49156902324939,1.01467123595574,-3.44108406695949,0.000579388490493787,0.0552577572110153,"MUSNIGT00024370","ERAP2","ENSMPUG00000004410","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]","endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]",-11.2477850429596,"DOWN"
"MUSNIGG00020167",11.857615219336,-2.00207114576272,0.95172432230846,-2.10362507170836,0.0354111651561377,0.30474807927099,"MUSNIGT00024573","ZNF608","ENSMPUG00000012945","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]","zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]",-4.00574655930256,"DOWN"
"MUSNIGG00020350",6.90786458207805,-2.47367662051128,1.07977197693474,-2.29092500393793,0.021967751558443,0.265362044680651,"MUSNIGT00024778","YTHDC2","ENSMPUG00000000755","YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]","YTH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24721]",-5.55457534777462,"DOWN"
"MUSNIGG00020381",18.7483348722365,-3.84933495233724,0.963132699566078,-3.99668182180035,6.42365473059915e-05,0.0223176118640245,"MUSNIGT00024816","ZNF879","ENSMPUG00000000701","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]","zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]",-14.4133616575864,"DOWN"
"MUSNIGG00020441",8.66715118091042,-3.15446092980682,1.31735254464624,-2.39454574451361,0.0166409675155466,0.236416612390909,"MUSNIGT00024898","ZNF672","NA","NA","zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]",-8.90404528326679,"DOWN"
"MUSNIGG00020496",37.1077493642562,-2.69035805329526,1.1176453171864,-2.40716621984162,0.0160768507052912,0.234874332653648,"MUSNIGT00024959","OR2C3","NA","NA","olfactory receptor family 2 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:15005]",-6.45473583478709,"DOWN"
"MUSNIGG00020899",3.62399668237097,-3.17626783533666,1.12386370866772,-2.82620375659424,0.00471032911388958,0.139674312864176,"MUSNIGT00025400","ZNF789","ENSMPUG00000016504","zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]","zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]",-9.03965576663353,"DOWN"
"MUSNIGG00020917",5.31493597109784,-2.78610340535495,1.155008905002,-2.4121921426659,0.0158569224918364,0.233721427273613,"MUSNIGT00025421","ZNF3","NA","NA","zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:13089]",-6.89764273186464,"DOWN"
"MUSNIGG00020936",3.96296985494515,-4.92885323690059,2.00585167159041,-2.45723714605107,0.014001022870081,0.222963108133181,"MUSNIGT00025450","MEPCE","ENSMPUG00000015673","methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]","methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]",-30.4601942466098,"DOWN"
"MUSNIGG00021029",10.9754940739359,-2.19779502424259,0.805922897942584,-2.72705370433484,0.00639026375868095,0.153114497153814,"MUSNIGT00025565","BAZ1B","ENSMPUG00000016069","bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]","bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]",-4.58777622683687,"DOWN"
"MUSNIGG00021283",3.09208060374992,-3.98738820860966,1.80517348774842,-2.20886703448271,0.0271838907316315,0.278775797301905,"MUSNIGT00025863","GTF3C1","ENSMPUG00000012938","general transcription factor IIIC subunit 1 [Source:NCBI gene;Acc:101670117]","general transcription factor IIIC subunit 1 [Source:HGNC Symbol;Acc:HGNC:4664]",-15.8607403365291,"DOWN"
"MUSNIGG00021376",3.96758262217543,-4.9460606668646,2.11755288442925,-2.33574363277247,0.0195046069580644,0.252314915542621,"MUSNIGT00025975","SLC5A11","ENSMPUG00000012477","solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]","solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]",-30.8256768339664,"DOWN"
"MUSNIGG00021401",17.2038476030126,-1.52467018006688,0.771783975954812,-1.9755141692086,0.0482098282586285,0.348428833060875,"MUSNIGT00026010","THUMPD1","NA","NA","THUMP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23807]",-2.87720931519786,"DOWN"
"MUSNIGG00021619",3.08523753012607,-4.78963154157496,2.10819069412892,-2.27191570236675,0.0230916023078885,0.267127672332082,"MUSNIGT00026287","HMOX2","ENSMPUG00000015002","heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]","heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]",-27.6581267270668,"DOWN"
"MUSNIGG00021645",5.54632536119907,-3.55357968085609,1.31840171051326,-2.6953694405271,0.00703106260256507,0.162972001251538,"MUSNIGT00026319","ZNF174","ENSMPUG00000015107","zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]","zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]",-11.7417837030625,"DOWN"
"MUSNIGG00021651",5.90602692400202,-2.09665072968511,1.03714392180391,-2.02156198923519,0.0432216222407789,0.333516410527783,"MUSNIGT00026328","TIGD7","ENSMPUG00000020053","tigger transposable element derived 7 [Source:HGNC Symbol;Acc:HGNC:18331]","tigger transposable element derived 7 [Source:HGNC Symbol;Acc:HGNC:18331]",-4.27715274575466,"DOWN"
"MUSNIGG00021973",32.5040816827785,-2.79556427122265,0.957181494878234,-2.92062089183858,0.0034933463390178,0.125429537679637,"MUSNIGT00026717","CHGB","ENSMPUG00000006312","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]","chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930]",-6.94302454286076,"DOWN"
"MUSNIGG00021977",3.51126677322469,-3.14238315094148,1.39560075258375,-2.25163474949681,0.0243453632104467,0.269126924217302,"MUSNIGT00026721","PROKR2","ENSMPUG00000006216","prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]","prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]",-8.82981463109173,"DOWN"
"MUSNIGG00022017",6.50779479368409,-4.21428919458757,1.06858261568632,-3.94381223568834,8.01964576031643e-05,0.0229456217518701,"MUSNIGT00026763","UBOX5","ENSMPUG00000008899","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]","U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]",-18.5621149570386,"DOWN"
"MUSNIGG00022118",4.26735572828161,-1.92199740410669,0.756035655662118,-2.54220470914622,0.0110155636317156,0.198229992031551,"MUSNIGT00026875","ZFAND6","NA","NA","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]",-3.78947346385441,"DOWN"
"MUSNIGG00022271",2.90215958939214,-4.56925040846125,1.72274846841143,-2.65230269667551,0.007994483609925,0.172822970127445,"MUSNIGT00027062","HAPLN3","ENSMPUG00000015811","hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]","hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]",-23.7400391405446,"DOWN"
"MUSNIGG00022428",11.1396631777455,-2.41818963103208,0.832453083613206,-2.90489599790548,0.00367375149930298,0.125429537679637,"MUSNIGT00027252","LINS","NA","NA","NA",-5.34499882587557,"DOWN"
"MUSNIGG00022435",9.97998793393813,-4.32705148064748,1.26372671032827,-3.42404053446292,0.000616974175416567,0.0577108151774266,"MUSNIGT00027260","LRRK1","NA","NA","leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]",-20.071151471816,"DOWN"
"MUSNIGG00022468",20.8411766109259,-3.67969232890123,1.06319905941737,-3.46096273911086,0.000538247305633007,0.0545423936374781,"MUSNIGT00027302","FAN1","ENSMPUG00000011100","FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]","FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]",-12.8143849369208,"DOWN"
"MUSNIGG00022595",9.19417501896776,-2.29376302412913,0.98894565789785,-2.31940249275664,0.0203732226199197,0.256060348380592,"MUSNIGT00027451","EDC3","ENSMPUG00000017293","enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]","enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]",-4.90333395655941,"DOWN"
"MUSNIGG00022639",69.189399522409,-1.16013958337737,0.57918314004336,-2.00306173154578,0.0451706629010624,0.339471242185037,"MUSNIGT00027519","MYO9A","NA","NA","myosin IXA [Source:HGNC Symbol;Acc:HGNC:7608]",-2.23479048574176,"DOWN"
"MUSNIGG00022703",4.54508848143499,-2.42263518903322,0.930679302550092,-2.60308269711717,0.00923896653029346,0.184207543961796,"MUSNIGT00027598","MNS1","ENSMPUG00000002199","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]",-5.36149444616239,"DOWN"
"MUSNIGG00022836",21.5237610089395,-1.21162543697881,0.596644733518856,-2.03073180556368,0.0422822080898121,0.329057056238154,"MUSNIGT00027769","SLC24A1","ENSMPUG00000000468","solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]","solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975]",-2.31598424158622,"DOWN"
"MUSNIGG00022896",31.2201693640871,-1.67716774977259,0.744306778393228,-2.25332859844858,0.0242384378534153,0.269126924217302,"MUSNIGT00027840","GLCE","ENSMPUG00000000209","glucuronic acid epimerase [Source:NCBI gene;Acc:101670150]","glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]",-3.19799514757972,"DOWN"
"MUSNIGG00022914",12.8947877444386,-2.54424772047891,1.21544055511037,-2.09327203192415,0.0363248778106086,0.306368889977271,"MUSNIGT00027860","SALL2","ENSMPUG00000000199","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]",-5.83303900146132,"DOWN"
"MUSNIGG00022942",6.55223960893585,-2.64493092307081,1.04666246499143,-2.52701421092088,0.0115036847827988,0.20127310353789,"MUSNIGT00027890","RNASE11","ENSMPUG00000018387","ribonuclease A family member 11 (inactive) [Source:NCBI gene;Acc:101691333]","ribonuclease A family member 11 (inactive) [Source:HGNC Symbol;Acc:HGNC:19269]",-6.2546576618561,"DOWN"
"MUSNIGG00022944",8.92257895789053,-1.94526415354079,0.871055548599119,-2.23322629270806,0.0255340252910787,0.275094761590604,"MUSNIGT00027892","PNP","ENSMPUG00000018119","purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]","purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892]",-3.8510828306571,"DOWN"
"MUSNIGG00022992",58.4146716498229,-1.96289325869095,0.879900639875206,-2.23081240055621,0.0256935581888824,0.275094761590604,"MUSNIGT00027942","OR4K15","NA","NA","olfactory receptor family 4 subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:15353]",-3.89843007804423,"DOWN"
"MUSNIGG00023010",33.8411660951969,-1.6540035527736,0.801040690807775,-2.06481839406397,0.0389401867705461,0.31673088369889,"MUSNIGT00027960","OR4D5","ENSMPUG00000019742","olfactory receptor 4D5 [Source:NCBI gene;Acc:101693085]","olfactory receptor family 4 subfamily D member 5 [Source:HGNC Symbol;Acc:HGNC:14852]",-3.14705753133288,"DOWN"
"MUSNIGG00023013",26.0701066556608,-1.68648910583664,0.756017680307844,-2.23075352569786,0.0256974599439919,0.275094761590604,"MUSNIGT00027963","OR4L1","NA","NA","olfactory receptor family 4 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:15356]",-3.21872451830585,"DOWN"
"MUSNIGG00023069",23.2753663657246,-2.20134828469594,0.755431931742913,-2.91402599254317,0.00356800197503046,0.125429537679637,"MUSNIGT00028034","FMN1","ENSMPUG00000008124","formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]","formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]",-4.59908953608767,"DOWN"
"MUSNIGG00023181",142.993491236603,-2.02598285842489,0.651693188393227,-3.10879857961999,0.00187849733089339,0.0947558006686463,"MUSNIGT00028169","MGA","ENSMPUG00000008968","MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]","MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]",-4.07269240852854,"DOWN"
"MUSNIGG00023189",3.48201735061135,-5.61649559286127,2.19817092271212,-2.55507682993623,0.010616436188045,0.195599794010042,"MUSNIGT00028184","PLA2G4F","ENSMPUG00000009675","phospholipase A2 group IVF [Source:NCBI gene;Acc:101673065]","phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396]",-49.0606891010504,"DOWN"
"MUSNIGG00023200",177.653799197838,-1.7759465519617,0.801658094353201,-2.21534163313673,0.0267366242571543,0.275730286303218,"MUSNIGT00028201","STARD9","NA","NA","StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]",-3.42462626248372,"DOWN"
"MUSNIGG00023203",43.3452213038632,-2.21046866710898,0.892735174276883,-2.47606314929785,0.0132840079877198,0.216665835588475,"MUSNIGT00028207","TUBB3","NA","NA","tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]",-4.62825600485994,"DOWN"
"MUSNIGG00023209",3.58982340889807,-2.86687150093627,1.1955231888953,-2.39800576648401,0.0164846057265311,0.236416612390909,"MUSNIGT00028213","EPB42","ENSMPUG00000010075","erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]","erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]",-7.29481555501841,"DOWN"
"MUSNIGG00023217",40.6857693937191,-2.00125025222243,0.894533152464545,-2.23720076411785,0.02527322144991,0.275094761590604,"MUSNIGT00028221","MAP1A","ENSMPUG00000010274","microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]","microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]",-4.00346793766748,"DOWN"
"MUSNIGG00023396",20.6583155757895,-1.8760898493383,0.8428691655701,-2.2258375629026,0.0260250637685481,0.275094761590604,"MUSNIGT00028449","TRAV18","ENSMPUG00000007393","T cell receptor alpha variable 18 [Source:HGNC Symbol;Acc:HGNC:12114]","T cell receptor alpha variable 18 [Source:HGNC Symbol;Acc:HGNC:12114]",-3.67078813446378,"DOWN"
"MUSNIGG00023397",11.5088411554379,-2.24644378212502,1.00615181903143,-2.23270856309494,0.0255681693994282,0.275094761590604,"MUSNIGT00028450","TRAV21","ENSMPUG00000007375","T cell receptor alpha variable 21 [Source:HGNC Symbol;Acc:HGNC:12118]","T cell receptor alpha variable 21 [Source:HGNC Symbol;Acc:HGNC:12118]",-4.74511740131464,"DOWN"
"MUSNIGG00023573",131.374612934546,-1.65015967144803,0.725182634472728,-2.27550908282276,0.0228754084407346,0.267127672332082,"MUSNIGT00028656","AKAP6","ENSMPUG00000001051","A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]","A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]",-3.13868374874348,"DOWN"
"MUSNIGG00023692",7.42920564195441,-2.50323125934376,1.10706359634266,-2.26114494922743,0.0237502827365824,0.26741059081189,"MUSNIGT00028793","POFUT2","ENSMPUG00000010302","protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]","protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]",-5.66953832183284,"DOWN"
