"geneid","baseMean_VEvsC","log2FoldChange_VEvsC","lfcSE_VEvsC","stat_VEvsC","pvalue_VEvsC","padj_VEvsC","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange_VEvsC","baseMean_CvsW","log2FoldChange_CvsW","lfcSE_CvsW","stat_CvsW","pvalue_CvsW","padj_CvsW","FoldChange_CvsW","baseMean_VEvsW","log2FoldChange_VEvsW","lfcSE_VEvsW","stat_VEvsW","pvalue_VEvsW","padj_VEvsW","FoldChange_VEvsW"
"MUSNIGG00029504",12.8518830025248,-3.0311413173614,0.899593773829069,-3.36945564269473,0.000753168124928349,0.0655154969673188,"MUSNIGT00035491","ZNF572","ENSMPUG00000001315","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]",-8.17456135127902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00029522",12.0251636157638,-1.86679663311494,0.916677592972936,-2.036481143889,0.0417020646562616,0.327877132211883,"MUSNIGT00035513","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",-3.64721850231195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00029598",5.92135913479391,-3.59149855891741,1.01604027149383,-3.53479941659893,0.000408084806427599,0.0522348552227327,"MUSNIGT00035597","KCNQ3","ENSMPUG00000001440","potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]","potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]",-12.0544887397942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00029891",14.1436970653252,-2.58218909319409,1.11855716124022,-2.30849989850411,0.0209713484740182,0.259553788747136,"MUSNIGT00035950","ZSCAN30","ENSMPUG00000001177","zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]","zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]",-5.98847680188168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00029932",4.45083774247119,5.30663197361884,2.19410641164519,2.41858459801856,0.0155810220421531,0.232939800924176,"MUSNIGT00036000","TALDO1","ENSMPUG00000009000","transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]","transaldolase 1 [Source:HGNC Symbol;Acc:HGNC:11559]",39.5781417867151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030031",7.27197619098009,-4.98916649339354,1.53104823893587,-3.2586605480577,0.00111939518444971,0.0800696790759325,"MUSNIGT00036121",NA,"NA","NA","NA",-31.7606050928677,7.27197619098009,5.60671746743263,2.34679957937622,2.38909087793636,0.0168901238434733,0.999566778617329,48.7292957538518,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030159",5.95258702401705,-3.06425298283722,1.38133144219036,-2.21833289914712,0.0265321425814633,0.275094761590604,"MUSNIGT00036285","RBM4B","ENSMPUG00000003450","RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]","RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]",-8.36434739767095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030213",3.73704154010627,-3.92538437039711,1.83163344965504,-2.14310585512424,0.0321045994236343,0.2980091061003,"MUSNIGT00036353","PCNXL3","NA","NA","NA",-15.1935213338466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030461",24.1465428484297,-2.01796907073961,0.768744975896001,-2.62501757281418,0.00866444953698182,0.180875032394333,"MUSNIGT00036651",NA,"NA","NA","NA",-4.05013239958776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030482",3.48495409853583,-4.86594938913409,1.67782043996595,-2.90016099054845,0.00372971044519362,0.125981330593207,"MUSNIGT00036674","MED19","ENSMPUG00000000276","mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]","mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]",-29.1606179852495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030528",30.7029018522809,-1.43728505893159,0.730379781990458,-1.96785986465102,0.049084163878023,0.351096136915741,"MUSNIGT00036721","OR5M3","ENSMPUG00000018537","olfactory receptor 5M3 [Source:NCBI gene;Acc:101684158]","olfactory receptor family 5 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:14806]",-2.70810759425229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030548",112.373808284437,-2.84124840292241,0.885028152445572,-3.21034804946178,0.00132574340478736,0.0833225881221501,"MUSNIGT00036741","OLFR1056","NA","NA","NA",-7.16639916357521,112.373808284437,2.57074356013314,1.30806672978844,1.96530001229289,0.0493795241778003,0.999566778617329,5.94115554499284,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030560",39.5199113503133,2.5775229305839,0.943041091361395,2.73320320206082,0.00627216233033142,0.152496882064161,"MUSNIGT00036753","OR5W2","ENSMPUG00000018676","olfactory receptor 5W2-like [Source:NCBI gene;Acc:101685905]","olfactory receptor family 5 subfamily W member 2 [Source:HGNC Symbol;Acc:HGNC:15299]",5.96913933585193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030578",15.4844320888785,-2.75548214327764,1.03664341320482,-2.65808098346853,0.00785870065035486,0.171411300283973,"MUSNIGT00036771",NA,"NA","NA","NA",-6.75278274667746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030716",6.43119812854419,-3.61436778635856,1.48599330241978,-2.43229076502092,0.0150036573882475,0.228055592301362,"MUSNIGT00036931","FSHB","ENSMPUG00000011223","follicle stimulating hormone subunit beta [Source:NCBI gene;Acc:101689508]","follicle stimulating hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:3964]",-12.2470959137601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030719",43.5490123790595,2.2549817054693,0.888684721304848,2.53743723888752,0.01116673886033,0.198229992031551,"MUSNIGT00036934","KCNA4","ENSMPUG00000019959","Potassium voltage-gated channel subfamily A member 4  [Source:UniProtKB/Swiss-Prot;Acc:Q28527]","potassium voltage-gated channel subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:6222]",4.77328244269176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030835",3.36254868671108,4.51785982397973,1.34976955678765,3.34713418395055,0.000816516763632023,0.0672156979637163,"MUSNIGT00037080","KCNC1","ENSMPUG00000013565","potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]","potassium voltage-gated channel subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:6233]",22.9092738261643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030958",15.2530892059117,2.46196732724794,1.11747770200498,2.20314671409612,0.0275844095884917,0.280434490527032,"MUSNIGT00037237","OR5AK2","NA","NA","olfactory receptor family 5 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:15251]",5.50967540635761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030959",19.6359422849374,-1.93051390634258,0.980634670830503,-1.96863721400715,0.0489947659563387,0.351096136915741,"MUSNIGT00037238","OR5P2","ENSMPUG00000018372","olfactory receptor 502 [Source:NCBI gene;Acc:101676311]","olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]",-3.81190960109738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030981",36.20285007496,-2.19815036616017,0.865160320433095,-2.54074339084319,0.0110617072290001,0.198229992031551,"MUSNIGT00037264","OR10A4","ENSMPUG00000019107","olfactory receptor 10A4 [Source:NCBI gene;Acc:101681824]","olfactory receptor family 10 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:15130]",-4.58890635478373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00030983",14.7464831359593,-1.86707505620978,0.935175227421629,-1.99649755624675,0.0458797914907104,0.341744725590835,"MUSNIGT00037266","OLFR711","NA","NA","NA",-3.64792244030808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031026",9.66349694017649,1.99174012287563,0.919684986235601,2.16567645735753,0.0303359192852942,0.291552890124185,"MUSNIGT00037320",NA,"NA","NA","NA",3.97716419126433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031035",9.1172703632476,-2.63128479916001,1.05414202965551,-2.49613877934447,0.0125553470165506,0.212855370167703,"MUSNIGT00037329",NA,"NA","NA","NA",-6.19577519605631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031048",10.8732317545211,2.16106289815058,0.722493355179746,2.99111802573318,0.00277958039131768,0.114575245960756,"MUSNIGT00037343",NA,"NA","NA","NA",4.47244238770598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031054",10.6791000663473,2.02798729150923,0.958852659814615,2.11501451318008,0.034428710378079,0.303371824780754,"MUSNIGT00037349","OR52N1","ENSMPUG00000009993","olfactory receptor 52N1 [Source:NCBI gene;Acc:101688291]","olfactory receptor family 52 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:14853]",4.07835480620026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031056",25.8021692637491,2.33631828918058,1.0994010398219,2.12508284470885,0.0335797007795925,0.302383832134669,"MUSNIGT00037351",NA,"NA","NA","NA",5.05012216980963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031087",8.10182297857698,-2.27632660286786,0.920774325314176,-2.47218731049126,0.0134289134304881,0.217004102743834,"MUSNIGT00037382",NA,"NA","NA","NA",-4.84442891217613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031153",69.8214278667851,-2.38415451301583,0.838790066741418,-2.84237332742617,0.00447790218159408,0.137959732564458,"MUSNIGT00037450",NA,"NA","NA","NA",-5.2203788647572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031159",21.0872195272584,1.64270795255798,0.717475178188669,2.28956764289064,0.0220463925079289,0.265429834550906,"MUSNIGT00037456","OR52J3","NA","NA","olfactory receptor family 52 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:14799]",3.12251381016535,21.0872195272584,-2.27962467081136,1.04901146297888,-2.17311702613612,0.029771510571512,0.999566778617329,-4.85551617008259,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031163",19.7273558034528,-1.8539388145686,0.920852107338272,-2.01328617244241,0.0440845321979862,0.335566767779351,"MUSNIGT00037460","OR51T1","ENSMPUG00000019380","olfactory receptor 51T1 [Source:NCBI gene;Acc:101677125]","olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]",-3.61485759580179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031170",119.421894502789,-2.06524598472619,0.78974632974084,-2.6150751284959,0.00892078309043069,0.182095976097846,"MUSNIGT00037467","OR52R1","NA","NA","olfactory receptor family 52 subfamily R member 1 [Source:HGNC Symbol;Acc:HGNC:15235]",-4.18505326506989,119.421894502789,2.34374341931902,1.1702530247809,2.00276638443881,0.0452023695877419,0.999566778617329,5.07618067432275,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031176",23.1557867960387,1.63472443257493,0.797463640839865,2.04990465879208,0.0403737355006398,0.323521992545489,"MUSNIGT00037473","OLFR561","NA","NA","NA",3.10528230715678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031189",29.7727643467579,-1.57073143116753,0.656785165349538,-2.39154523280317,0.0167776164600577,0.236416612390909,"MUSNIGT00037487","OR52K1","NA","NA","olfactory receptor family 52 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15222]",-2.97055279848378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031193",11.7823424122138,-1.72225546289261,0.793065594687005,-2.1716431458262,0.0298825899684776,0.290687103417785,"MUSNIGT00037491","TRIM21","ENSMPUG00000010504","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]",-3.29951839960297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031194",46.429973544913,1.91028294002887,0.940102353183946,2.03199463713617,0.0421541988631122,0.328949171560885,"MUSNIGT00037492","OLFR549","NA","NA","NA",3.7588281024951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031210",5.14109260503413,2.98619751953223,1.13460269056536,2.63193234456744,0.00849007676922111,0.178769408681781,"MUSNIGT00037509","RHOG","ENSMPUG00000019537","ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]","ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]",7.92382775330849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031397",65.8055552966551,-5.5690486129957,1.13751516140508,-4.89580165781412,9.79057775213701e-07,0.00238106850931972,"MUSNIGT00037747","CREBZF","ENSMPUG00000009974","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]",-47.4734375190598,65.8055552966551,4.53647435848309,1.69813924033354,2.67143839017115,0.00755269357402811,0.859062738896454,23.2067784662096,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031414",3.60201999591199,-2.86335354538586,1.30571416898132,-2.19294054809849,0.0283116627906623,0.283990032132035,"MUSNIGT00037774","PTP4A1","ENSMPUG00000003118","protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]","protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]",-7.27704910220042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031419",10.7982678540319,-2.31795643276057,1.1040589804156,-2.09948605452947,0.0357740758697164,0.306368889977271,"MUSNIGT00037780","FZD4","ENSMPUG00000010353","frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]","frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]",-4.98625419738364,10.7982678540319,4.10696469152237,1.719155085125,2.38894368929127,0.0168968919538102,0.999566778617329,17.2313602941037,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031485",192.213895465828,-1.75517468216183,0.703536908508141,-2.49478692721851,0.0126032784967719,0.212855370167703,"MUSNIGT00037853","FAT3","ENSMPUG00000010556","FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]","FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]",-3.37567188764095,192.213895465828,2.6145641511049,1.04464344855989,2.50282922341517,0.0123204977647,0.901967571139214,6.12438148769793,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031531",7.22635987358028,-2.61804250535817,1.25593226771884,-2.08454115930419,0.03711097037205,0.310684612546732,"MUSNIGT00037912","KDM4D","ENSMPUG00000012267","lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]","lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]",-6.13916525630619,7.22635987358028,3.77390528060427,1.92149068949841,1.96405077642578,0.0495242037525433,0.999566778617329,13.679136720152,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031533",6.1998806160621,2.00493366160541,0.934376617124921,2.1457446867352,0.0318933538428355,0.297409440914264,"MUSNIGT00037914","ENDOD1","NA","NA","endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]",4.01370243064114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031545",36.9274508854871,1.44926304321508,0.672414487769643,2.15531204275832,0.0311374240413204,0.294082389392199,"MUSNIGT00037928","MAML2","ENSMPUG00000012297","mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]","mastermind like transcriptional coactivator 2 [Source:HGNC Symbol;Acc:HGNC:16259]",2.73068526984785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031693",3.12541763097628,4.18248316078474,2.11616216584083,1.97644737643387,0.0481041302526215,0.348182276114212,"MUSNIGT00038099","APLP2","ENSMPUG00000008721","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]",18.1573676711498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031706",22.0821978306128,-4.49667948156443,1.22025513449346,-3.68503221535801,0.000228673714540354,0.0370756315841427,"MUSNIGT00038115","KCNJ5","ENSMPUG00000008658","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]",-22.575397441455,22.0821978306128,4.63964535939151,1.83761680344967,2.52481657257472,0.0115758691881818,0.87015395263663,24.9271382532355,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031810",13.9715338545335,-1.55668081600034,0.742109793146557,-2.09764219577266,0.0359367646806917,0.306368889977271,"MUSNIGT00038233",NA,"NA","NA","NA",-2.94176257977502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031828",5.00908658285326,2.1504522499697,0.850636865494248,2.52804967337057,0.0114698122838061,0.20127310353789,"MUSNIGT00038254","OR8D4","ENSMPUG00000019741","olfactory receptor 8D4 [Source:NCBI gene;Acc:101692329]","olfactory receptor family 8 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:14840]",4.43966939903596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00031864",22.8387309490979,-1.40466138787081,0.677813486969459,-2.07234204523007,0.0382335539763975,0.314741983693501,"MUSNIGT00038301","TECTA","ENSMPUG00000005657","tectorin alpha [Source:NCBI gene;Acc:101683242]","tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720]",-2.64755634509341,22.8387309490979,2.71490077169963,1.06360787498249,2.55253917873099,0.0106940881392395,0.859062738896454,6.56548128235536,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032076",86.7220104344587,-2.8744181997334,0.919106845102599,-3.12740375621131,0.00176357550375826,0.0922368951643031,"MUSNIGT00038584","ARHGAP20","ENSMPUG00000003350","Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]","Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]",-7.33307451673874,86.7220104344587,3.0816808936957,1.37527204526175,2.24077912752831,0.0250403856167203,0.999566778617329,8.46600237684588,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032108",3.57133512418989,-1.94435133655407,0.748024455659281,-2.599315198646,0.00934099588866926,0.184207543961796,"MUSNIGT00038624","ATM","ENSMPUG00000005971","ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]","ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]",-3.84864695761733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032116",3.29578842320802,-3.24546505861804,1.32490151947923,-2.4495896569684,0.0143019098967007,0.222963108133181,"MUSNIGT00038633",NA,"NA","NA","NA",-9.48379881599098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032140",28.3888331967586,-1.8875987644505,0.887527050878866,-2.12680702248041,0.0334361205866928,0.302383832134669,"MUSNIGT00038661","KBTBD3","ENSMPUG00000006307","kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]","kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]",-3.70018849004235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032345",5.45972697867541,1.90974231382172,0.933399683338407,2.04600702990526,0.0407556790298755,0.324976430821827,"MUSNIGT00038908",NA,"NA","NA","NA",3.75741980745117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032424",9.40597421641487,-1.70132142624019,0.795407814266639,-2.13892973607357,0.0324413593489214,0.298853734608246,"MUSNIGT00038996","FBXO8","ENSMPUG00000001872","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]",-3.25198685589476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032473",3.98083695137197,-2.29588747343622,1.12550764375077,-2.03986839732616,0.0413634351411684,0.326609981374421,"MUSNIGT00039050","SOX7","NA","NA","SRY-box transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18196]",-4.91055970948721,3.98083695137197,3.58641716549057,1.7789352650566,2.01604703439079,0.0437950577393082,0.999566778617329,12.012105663428,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032489",71.6749706852571,1.53985849924992,0.720536449635815,2.13710007318605,0.0325898530133659,0.299654149446147,"MUSNIGT00039071","EXTL3","ENSMPUG00000000995","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]",2.90765983491814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032586",5.03336092438042,-2.78827920163241,1.25514119062174,-2.22148649288708,0.0263180285571191,0.275094761590604,"MUSNIGT00039186","POU4F2","ENSMPUG00000006963","POU class 4 homeobox 2 [Source:NCBI gene;Acc:101684350]","POU class 4 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9219]",-6.90805323975364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032587",4.77232829956084,-2.43803066997026,0.913118499789487,-2.67000468234115,0.00758501892124781,0.169236385472245,"MUSNIGT00039189","TTC29","ENSMPUG00000006968","tetratricopeptide repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:29936]","tetratricopeptide repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:29936]",-5.41901511049389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032658",14.7682404195151,-1.92781374008609,0.775579470795243,-2.48564307421572,0.0129317593403628,0.215411224080564,"MUSNIGT00039274","MFAP3L","ENSMPUG00000007527","microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]","microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]",-3.80478185522247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032744",33.7455879769594,-2.47337704773296,0.793566689600977,-3.11678536932621,0.00182834630485803,0.093611330808731,"MUSNIGT00039368","FSTL5","NA","NA","follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]",-5.55342207090666,33.7455879769594,2.55007570013148,1.21384785322686,2.1008198789926,0.0356567807336264,0.999566778617329,5.85665008195525,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032757",75.828182977169,-2.28749132614909,0.815050838843402,-2.80656275306109,0.00500731583380534,0.141602233811798,"MUSNIGT00039381","XPO7","NA","NA","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]",-4.8820644003748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032765",23.5745518310775,-2.27900748023928,0.630670200986571,-3.61362797334357,0.00030194221866728,0.0431954985764014,"MUSNIGT00039394","RAPGEF2","ENSMPUG00000018112","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]",-4.85343940556036,23.5745518310775,2.09948227863173,0.976033181853057,2.15103576155653,0.0314733771269859,0.999566778617329,4.28555567205941,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032812",80.1600546469546,-4.2932384630716,0.980903167271016,-4.37682189875671,1.20422294278513e-05,0.0117146807874138,"MUSNIGT00039449","GUCY1A3","NA","NA","NA",-19.6062057525227,80.1600546469546,3.77770477968026,1.47603747156856,2.55935560746013,0.0104866409520589,0.859062738896454,13.7152097400741,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032828",18.3509193927889,-1.66527606864874,0.738344427827973,-2.25541902381192,0.0241070397597781,0.268937250898074,"MUSNIGT00039467","RBM46","ENSMPUG00000005670","RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]","RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",-3.1717434211606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032854",7.2962749646309,2.25420077484947,0.887184717026842,2.54084716698436,0.0110584246663419,0.198229992031551,"MUSNIGT00039496","TLR2","ENSMPUG00000018894","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]",4.7706993647594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032895",60.7099320776388,-2.39306532417626,0.850325122583458,-2.81429450997007,0.00488844200314441,0.140694567475115,"MUSNIGT00039545","PTPN13","ENSMPUG00000002281","protein tyrosine phosphatase non-receptor type 13 [Source:NCBI gene;Acc:101680477]","protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]",-5.25272233573758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSNIGG00032907",4.08809639419311,-2.64732252415518,1.22329657254503,-2.1640888919091,0.030457527861412,0.291552890124185,"MUSNIGT00039559","RPS19","ENSMPUG00000007164","ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]","ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]",-6.26503480406978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
